matched_id,text
7896007865970,cristal guarana 180ml
7894900701609,coca cola 600ml
7896045505340,amstel latao 473ml
7893218000107,cabare ice frutas amarelas ln 275ml
7894900681000,sprite 2l
7894900681246,sprite 600ml
7896052605316,furst pilsen lite latao 473ml
7894900556032,dv frut laranja pet 1l
7892840808051,gatorade uva 500ml
7896045506927,heineken zero lata 350ml
7896007865970,cristal abacaxi 180ml
7893218000473,smirnoff 998ml
7891991303217,spaten latao 473ml
7891991305853,milleto vinho cerveja 473ml
7891149105571,skol lata 350ml
1220000250222,monster ultra 473ml
7896002110419,cabare ice limao ln 275ml
7894900556063,dv frut limao pet 1 5l
7891991298414,budweiser grf 600ml ret
7891098041647,dv uva lata 290ml
7891991307505,corona cero sunbrew lt 350ml
7896045505319,amstel grf 600ml ret
7894900603705,kapo abacaxi 200ml
7897000800548,original gfa 1l ret
7891991001342,guarana kuat 2l
7891149101528,brahma 300ml ret
7892840800239,kaiser grf 600ml ret
7896045506248,heineken latao 473ml
7312040017010,fd monster absolut zero
7892840822477,torcida costela 35gx26 pp 300061777
7894900681000,sprite 2l
7896002110419,51 ice maracuja 275ml 0
611269991000,fd red horse tradicional lata c 6un
7896233702254,picole baton preto 45 x 45 g 31016763
7896004006239,pringles batata cebola 109g 1 141165
9557062332415,sup alim mister hemp limao 473ml 004031
78936683,fd heineken long c 24un
7898230716838,sup alim mister hemp maracuja 473ml 003991
7898080662668,energetico red horse coco acai pet 2l cx6un 5653560
7622210833389,bis leite 100 8g 8759603
7898415551636,pack ziggy duas maca un
7891149011001,cx brahma 300ml un
7896436100581,agua galao 5l 0
6926845717771,rothmans london 1890 global blue box 10207352
41333000992,fd tampico 2l c 6un
7893218000107,fd smirnoff ice c 6un
7898279790400,881052 fini beijos morango fini 01x12x15 7898591453427
7899599607102,farofa sobradinho gourmet sabor picanha 250g cx 38
7891000576717,picole kit kat gold 40 x 45g 31001060
6926845717771,200189 marlboro tropical fusion box mi 600 10x20 7893789310551
7896001058200,200151 lem first cut blue box mi 1 000 10x20 7893789315341
1220000250222,fd monster ultra branco c 6un
7894900851519,fd xereta guarana c 6un
7891962036984,wafer bauducco chocolate 140g 610698
7891000120521,pote 1 5l tradicional flocos 31006969
7896004006277,pringles batata original 104g 1 141166
7892840823146,pingo douro picanha 55gx50 pp 300061874
7892840822477,torcida bacon 35gx26 pp 300061751
7622210570376,lucky strike fresh mint x box 10166051
7894900502046,cx nikita un
7899975802923,picole la frutta limao 42 x 66 g 31022422
7894900851519,cx gasosa guarana c 12un
7891035539206,cx mid baunilha c limao
7899599607102,farofa sobradinho gourmet sabor bacon 250g cx 36
2030490000004,sup alim mister hemp melancia 473ml 003992
7622210674395,shot 80g 8744100
7896002110419,51 ice fruit mix 275ml 0
7894900700015,coca cola lata 350ml 55404
7895800151389,bubbaloo tutti frutti display 5g cx 60 14 9000 0032646
7908228804369,fini pacote bananas 12x80g 101815
9002490214166,fd red horse coco acai lata 473ml cx6un 5653825
7908228804369,881051 fini bananas fini 01x12x15 7898591453410
7896436100581,fd agua gas font life 510mlc 12un
7891991298414,cerveja colonia mzb zero alcool 12x350ml 471
7892840822491,torcida pao alho 35gx26 pp 300061775
78938847,halls rev mentol 45088
20000448,gole sul abacaxi
20263362,cerveja colonia mzb 24x600ml re 14
7908228805960,paratudo c r amargo 900ml 003206
7896002100014,cx 51 dev c 12un 0
7896002100014,cachaca jamel 0501001
7898080662668,fd red horse melancia pet 2l cx6un 5656560
7613035268364,nestle chocotrio avela 4 12x90g br 000000000012614177
6926845717764,200135 marlboro ice burst box mi 200 10x20 7893789203396
7622210534743,picole laka oreo 20 x 68 gr 31017179
7891000120071,pote 1 5l tradicional napolitano 31006133
7896045506606,cerveja quilmes lata 95160
8410525159619,fini pacote tubes morango 80g 101858
7896004006284,pringles batata churras 109g 1 141164
2009010000008,cx gasosa limao c 12un
7896306625251,wafer trento dark 29g 303881
7896045506927,antartica azul lata 350ml 0
7896383700681,jamel ouro
8410036809577,dunhill carlton blend 2 0 box 10100880
7896385800600,cx agua tonica antartica c 12un 0
6926845717771,200181 chesterfield blue box mi 200 10x20 7893789310018
78938854,halls rev uva verde 45084
7891991000826,cx guarana antartica 350ml c 12un
7896002100014,51 cachaca 0
7891150099838,cx antartica 300ml c 23un 0
7896004008998,batata pringles cheddar bacon 298733
7897395020194,cx itaipava lata 350ml
7891000442265,charge chocolate 12 30x40g xw 000000000000414649
78912892,ref coca cola zero lata ar040669
7892840822460,torcida cebola 35gx26 pp 300061727
7896196703848,whisky cafeina 1
7896002110419,51 ice balada 275ml 0
7896045505319,cx amstel 350mlc 12un 0
9557062332439,sup alim mister hemp morango 473ml 003994
7622210528940,g masc trident 5s max mentaberry 8634500
7896058501308,amend dori chocolate 100gr 248
2095530000000,cx gasosa laranja c 12un
9002490214166,fd red bull c 24un
7890291462204,cachaca golao minas 50ml 13
7500435132442,picole garoto bombom 36 x 68 g 31021916
7890291287746,lucky strike american original maco 10187536
7896359017614,agua 20l retornavel 0
7891121154009,gin cafeina 1l 60001
7896102503715,pack ziggy yellow starburst c 10un
70847033301,fd monster mango loco c 6un
7896045506873,cx heineken 350ml c 12un
7898415551636,pack ziggy watermelon bomb c 10un
6926845717764,200148 lem first cut red box mi 200 10x20 7893789315372
7899975802923,picole la frutta morango leite 42x60g 31021827
8410036809577,dunhill blue blend 2 0 box 10100818
7891991303521,cx original lata 12un
7896500080559,pack ziggy yogurt c 10un
7892840808068,gatorade maracuja pet 500ml sixpack 0007985
1220000250222,monster ultra watermelon
70847022015,fd monster tradicional c 6un
8410525159619,881057 fini tubes pinta lingua fini 01x12x15 7898591459788
7896321019462,peccin pirulito blong pq sortido 50uni 16x600g 106234
7898415551636,pack ziggy frutas roxas c 10un
7891098040848,fd kislla ice limao c 6un
751320635334,fd xereta framboesa c 6un
7894900300017,cx imperio lata 350ml c 12un
2095530000000,fd monster khaotic laranja c 6un
7894900027013,fd coca cola original pet 2l 6 56424
751320635334,cx gasosa framboesa c 12un
7622210535016,bis laka 100 8g 8759800
6926845717771,200186 marlboro forest fusion box mi 200 10x20 7893789211247
7899572813698,fd tampico 450ml c 24un
7895800412794,g masc trident 21 5s fresh intense 8127812
6926845717771,rothmans london intern double click box 10124200
7899599607102,farofa sobradinho gourmet sabor tradicional 250g cx 1
7896436100062,fd guarana antartica 2l c 6un
41333000992,cx gasosa laranjinha c 12un
17896045504494,sol premium 330ml 6unid 139367
7898903032012,amend dori colorido 70gr 2011
7896306624131,peccin pirulito blong pq morango 50uni 16x600g 106997
7894900700015,cx coca lata 350ml c 12un
1220000250222,fd monster ultra violet c 6un
7898373242775,fd xereta uva 2l c 6un
41333000992,cx kaiser 600ml c 24un
7894900681246,cini gasosa limao 600ml 0
7899975802923,picole la frutta coco 42 x 66 g 31022420
5000265001335,fd red horse tracicional 2l c 6un
7891000120071,pote 1 5l tradicional napolitano flocos 31009886
7891962037028,wafer bauducco triplo chocolate 140g 610702
7898080664563,fd monkey maca verde 2l
7894900300017,kaiser lata 350ml 139289
7891150099838,cx original 300ml c 23un
7891149101528,brahma lata 350ml 0
7896436100628,agua hidratar c gas 1 5lt 2600050042
9557062321129,sup alim mister hemp original 473ml 003999
7898080664112,fd red horse frutas tropicais pet 2l cx6un 5651560
7892840822545,torcida vinagrete 35gx26 pp 300061539
7896403792931,gole sul caipirinha
7891112045194,200176 marlboro gold selection rcb mi 400 10x20 7893789314245
7892840818142,ruffles churrasco 68gx25 pp 300061754
78938793,halls rev cereja 45081
7898415551636,pack ziggy duas goiabas c 10un
7896004006284,pringles batata queijo 109g 1 141167
9557062332439,sup alim mister hemp maca 473ml 003989
6926845717771,200163 chesterfield remix mint box mi 200 10x20 7893789318106
7898415551636,pack ziggy hapocalix mint c 10un
7896356600161,jurupinga 900ml
7896436100581,fd agua gas ouro fino c 12un
7622210754714,laka 80g 8743300
78938854,halls rev melancia 45092
9002490247379,fd monkey melancia lata c 6un
7892840817107,torcida pimenta mex 35gx26 pp 300061773
7891149101528,cx brahma litrao
7892840817077,torcida churrasco 35gx26 pp 300061779
7898973929151,cerveja puro malte german lager opa bier 600ml dz 1 012 1
7899975802992,nestle chocotrio leite 4 12x90g br 000000000012550953
7898367984216,cerveja puro malte pilsen opa bier 350ml dz lata 1 003 3
7896019602006,picole lacta sonho valsa 20 x 69 g 31022413
9002490229160,fd monkey tropical lata c 6un
2717890000000,sup alim mister hemp manga 473ml 003990
7613287301277,cigarro winston x style red 000000000016261955
7892840800000,fd energ monkey tradicional 2l c 6un
7891000103937,picole chambinho morango infantil 24x45 g 31006172
7896045506927,cx antartica azul lata c 12un 0
703305298164,fd xereta cola c 6un
2098980000002,fd xereta maca c 6un
6926845717771,200184 chesterfield remix beats box mi 200 10x20 7893789315402
78938847,halls rev morango 45090
7891150063815,baianiinha coco 900ml 0
7895144207759,pack ziggy fruit un
7891962036991,wafer bauducco choc c avela 140g 610699
7591543126577,cigarro winston silver selected 000000000016255853
7899975802992,nestle chocotrio choc 4 12x90g br 000000000012550971
7896045506927,cx heineken zero 350ml c 12un
2008400000000,fd red horse maca lata c 6un
7894900051513,fanta uva 2l
41333000992,fd insano 1l c 6un
78918351,monkey lata tradicional pack c 06 six 00004
78938816,halls extra forte envelope 28g cx 21 9000 0022007
7891008200423,picole garoto skimo 40 x 48g 31001162
7891177038124,cerveja colonia pln 12x1000ml re 292
7891141033254,agua galao 10l 0
7896002110419,51 ice kiwi 275ml 0
7894900180503,original lata 350ml
7898080664563,fd red horse maca verde pet 2l cx6un 5655560
7894900184235,monkey lata zero acucar 310ml six 00008
7894900031515,fanta laranja 2l
7892840823108,pingo douro bacon 76gx50 pp 300061875
2177910000005,whisky combo maca verde 2 07656e 12
78905498,cx heineken 600ml c 24un
20000448,fd xereta abacaxi c 6un
7896306624131,peccin pirulito blong pq cereja 50uni 16x600g 107849
20000448,cx gasosa abacaxi c 12un
7896002110419,51 ice limao 275ml 0
7898957049769,fd energ monkey tropical 2l c 6un
7730124000916,sorvete doce leite aviacao los los pote 490ml
76840002603,sorvete doce leite chocolate recheio doce leite ben jerry s core pote 458ml
7898055860020,doce laranja pastoso diet house 250g
7891035124006,desinfetante uso geral harpic power plus squeeze 500ml
7891172433085,papel higienico folha tripla neutro neve supreme 20m pacote leve 24 pague 21
7898624690522,rabo bovino congelado swift 2kg
5601008200314,bolacha cacau vieira circus pacote 300g
7891098038456,cha leao funcionais recarrega 160g
7894900087000,bebida base aveia ades caixa 1l
7898977167016,penettone recheado sabor chocolate triunfo caixa 530g
7500435107754,escova dental macia 20 oral b pro saude indicator 2
7896040706025,limpador casa perfumado qualita lavanda 2l
5000159516235,m m s chocolate leite amendoim 148g
7896022086145,torrada visconti integral 120g
7891033016419,shampoo eudora siage men combate caspa bisnaga 250ml
7898948939475,empanado file panga iscas temperado vinh foods pacote 400g
7898664632568,uramaki california 8 pecas
78912908,refrigerante coca cola garrafa 250ml
5000267024011,whisky escoces blended black label johnnie walker garrafa 1l
7891035991165,neutralizador odores alegria freshmatic bom ar air wick aroma sense frasco 250ml spray refil
7896061995477,fralda descartavel shortinho babysec premium xxg megapacote 20
7891025114406,iogurte desnatado morango zero lactose corpus garrafa 800g
7896045104871,cafe leite capsula supremo macchiato 3 coracoes baileys caixa 110g 10
7896803077485,racao caes carnilove adulto fresh chicken rabbit 1 5kg
7896023011092,vinho brasileiro tinto seco club des sommeliers pinot noir serra gaucha garrafa 750ml
7896074606582,waffle congelado chocolate forno minas pacote 280g 8
7896407500136,vinagre maca toscano frasco 750ml
7896222720009,preservativo masculino lubrificado sensitive jontex pacote 6
7891035502200,lustra moveis brilho intenso lavanda qualita frasco 200ml
7898506329670,file frango grelhado berna 350g
7898599217694,barra proteina yopro morango chocolate branco nutrata pacote 55g
7896756800024,vinho brasileiro tinto miolo selecao cabernet sauvignon merlot garrafa 750ml
7891048061794,dr oetker bolo cremoso sabor chocolate facil preparo mistura pronta massa sobremesa fofinha saborosa 300g
7891515605315,racao qualita caes racas pequenas sabor carne vegetais 1kg
7896504302398,linguica calabresa apimentada fina swift 500g
7891035524516,detergente sanitario pastilha adesiva pinho harpic leve 5 pague 4
7896004400358,agua coco esterilizada kero coco caixa 200ml
7896196060361,arroz negro la pastina 500g
7896451908667,queijo mini saint paulin light babybel 100g 5
5601216120152,azeite portugues oliva andorinha vidro 500ml
5603616110054,porto krohn 10 anos tawny
7896017472809,vela votiva branca qualita 260g
20177843,vagem holandesa qualita 200g
7896030520228,queijo cremoso zero lactose philadelphia pote 150g
7898994908746,mix vagem cenoura batata organico direto serra bandeja 500g
7893500045434,arroz integral 7 graos quinoa tio joao pacote 500g
7891095008452,pipoca microondas manteiga cinema yoki 100g
2830720000008,espetinho alcatra bovina 450g
7908228807285,maria mole 120g
7896029092347,alimento gatos adultos 1 peixe whiskas pacote 900g
7908324404777,condicionador ox cosmeticos hialuronico frasco 500ml
7891035051326,tira manchas po roupas brancas vanish oxi action crystal white pacote 1kg refil economico leve pague menos
7891035990571,limpador multiuso laranja veja power fusion squeeze 500ml
7891035228285,limpador perfumado lavanda franca veja perfumes frasco 2l
7891000283745,cafe torrado moido intenso nescafe gold pacote 250g
7891033534371,mascara tratamento eudora siage cauterizacao lisos pote 250g
2380100000000,queijo mussarela lanche almeida prado 280g
3248451066993,salada d aucy verao pacote 300g
7891149108152,cerveja amber lager patagonia garrafa 355ml
2140900000002,entrecote file costela bovino resfriado maturatta friboi vacuo 1 4kg
7891035051333,tira manchas po vanish oxi action pacote 1kg refil economico leve pague menos
7730430001645,macarrao semola grano duro tricolor vegetais penne rigate 41 cecco caixa 500g
7894650015803,limpador sanitario marine qualita frasco 500ml
7896496972111,granola frutas mel mae terra pacote 800g
7891000106945,sorvete galak nestle pote 1 5l
7891172523403,guardanapo papel folha dupla qualita 21cm x 22cm pacote 50
7896333015780,saca rolhas preto
7613287161819,chocolate baci milk bag 125g
7896299110451,copo ld creta 390ml
7896283004346,farinha chia taeq pouch 150g
7891097101977,pack leite fermentado desnatado morango bob esponja batavo caixa 6 80g cada
2812140000004,bif tabl bacon 500g
7898527430713,pizza artesanal pepperoni swift 420g
7896044956419,desodorante jato seco antiperspirante classic giovanna baby 150ml spray
5601809503447,bacalhau desfiado dessalgado sete mares 500g
7809623802670,vinho chileno tinto frida kahlo reserva carmenere 750ml
7898367984216,cerveja pilsen puro malte eisenbahn lata 350ml
7804320755205,vinho chileno branco barefoot moscato 750ml
7896495000099,inseticida gel formibel mata formigas caixa 1 aplicador 10g
7896333016664,prato raso romantica
7898929160133,mix pao frigideira gluten zaya paozinho galaxias pouch 282g
7891150072848,caldo knorr zero sal legumes 96g 12 cubos
8410013006142,cava codorniu brut rose 750ml
7891022640007,detergente liquido coco limpol squeeze 500ml
7891000288801,cereal matinal nesfit adicao acucares 220g
9002490275013,energetico pitaya red bull lata 250ml the summer edition
2040460000002,lombo suino salgado osso prieto 400g
